title,industry,ai_approved,ai_reason,judged_at
Financing Vault,,True,,2026-08-17T20:33:54.236742+09:00
Financing Watch,automotive,True,,2026-08-18T07:43:20.334023+09:00
Financing Wave,automotive,True,,2026-08-18T07:43:20.334023+09:00
Financing Zone,,True,,2026-08-17T20:33:24.231963+09:00
Firewall Anchor,,True,,2026-08-17T20:41:38.152103+09:00
Firewall Assistant,,True,,2026-08-17T23:28:11.546877+09:00
Firewall Atlas,,True,,2026-08-17T20:31:52.293572+09:00
Firewall Base,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Beacon,,True,,2026-08-17T20:45:12.889782+09:00
Firewall Board,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Bridge,,True,,2026-08-17T20:42:21.345142+09:00
Firewall Cascade,,True,,2026-08-17T20:43:16.751377+09:00
Firewall Center,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Chain,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Cockpit,,True,,2026-08-17T23:08:04.686791+09:00
Firewall Companion,,True,,2026-08-17T23:29:43.400125+09:00
Firewall Compass,,True,,2026-08-17T20:45:58.318950+09:00
Firewall Console,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Core,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Dashboard,,True,,2026-08-17T23:29:25.330773+09:00
Firewall Deck,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Desk,,True,,2026-08-17T21:31:52.108049+09:00
Firewall Dial,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Dock,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Engine,,True,,2026-08-17T23:04:23.573644+09:00
Firewall Flow,,True,,2026-08-17T21:35:06.399475+09:00
Firewall Forge,,True,,2026-08-17T20:44:11.907751+09:00
Firewall Frame,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Gate,,True,,2026-08-17T20:34:02.071546+09:00
Firewall Grid,,True,,2026-08-17T20:37:19.032635+09:00
Firewall Guard,,True,,2026-08-17T21:38:24.477715+09:00
Firewall Hub,,True,,2026-08-17T21:34:03.414909+09:00
Firewall Insight,,True,,2026-08-17T23:13:20.544847+09:00
Firewall Keeper,,True,,2026-08-17T21:41:47.180143+09:00
Firewall Lab,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Ledger,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Lens,cybersecurity,True,,2026-08-18T07:51:55.730113+09:00
Firewall Lock,,True,,2026-08-17T20:32:26.534581+09:00
Firewall Loop,,True,,2026-08-17T20:38:13.537846+09:00
Firewall Manager,,True,,2026-08-17T21:40:01.418165+09:00
Firewall Map,cybersecurity,True,,2026-08-18T07:51:55.730113+09:00
Firewall Meter,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Metrics,,True,,2026-08-17T23:29:07.663083+09:00
Firewall Monitor,,True,,2026-08-17T23:28:52.290735+09:00
Firewall Navigator,,True,,2026-08-17T23:14:57.452489+09:00
Firewall Nexus,,True,,2026-08-17T20:33:01.756540+09:00
Firewall Node,,True,,2026-08-17T20:34:53.035348+09:00
Firewall Ops,,True,,2026-08-17T23:30:01.630713+09:00
Firewall Organizer,,True,,2026-08-17T23:06:14.261884+09:00
Firewall Panel,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Path,,True,,2026-08-17T20:34:29.454165+09:00
Firewall Pilot,,True,,2026-08-17T21:33:04.357190+09:00
Firewall Planner,,True,,2026-08-17T23:11:40.322748+09:00
Firewall Point,,True,,2026-08-17T20:33:33.696511+09:00
Firewall Portal,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Pulse,,True,,2026-08-17T20:36:20.228244+09:00
Firewall Radar,,True,,2026-08-17T21:30:43.453478+09:00
Firewall Rail,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Register,,True,,2026-08-17T23:09:50.041087+09:00
Firewall Relay,,True,,2026-08-17T20:48:26.612997+09:00
Firewall Ring,cybersecurity,False,TITLE_UNCLEAR: 기능어 자리의 'Ring'은 추상적이라 어떤 SaaS 기능인지 연상 안 됨(기존 규칙 재적용),2026-08-18T07:51:55.730113+09:00
Firewall Route,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Scale,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Scheduler,,True,,2026-08-17T23:28:30.057187+09:00
Firewall Scope,,True,,2026-08-17T20:39:11.470645+09:00
Firewall Sentry,cybersecurity,True,,2026-08-18T07:51:55.730113+09:00
Firewall Signal,,True,,2026-08-17T20:40:49.686418+09:00
Firewall Station,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Studio,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Suite,,True,,2026-08-17T23:27:58.060156+09:00
Firewall Sync,,True,,2026-08-17T21:36:12.498401+09:00
Firewall Terminal,cybersecurity,False,"TITLE_UNCLEAR: Terminal only reads clearly for transportation/maritime_shipping/aviation/logistics, industry=cybersecurity",2026-08-18T07:43:20.334023+09:00
Firewall Tracker,,True,,2026-08-17T21:37:10.762781+09:00
Firewall Trail,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Firewall Vault,,True,,2026-08-17T20:47:09.255931+09:00
Firewall Watch,,True,,2026-08-17T20:40:03.112671+09:00
Firewall Wave,,True,,2026-08-17T20:35:20.751202+09:00
Firewall Zone,cybersecurity,True,,2026-08-18T07:43:20.334023+09:00
Fleet Anchor,transportation,True,,2026-08-18T07:51:55.730113+09:00
Fleet Assistant,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Atlas,aviation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Base,,True,,2026-08-17T20:33:33.696511+09:00
Fleet Beacon,,True,,2026-08-17T20:31:46.547401+09:00
Fleet Board,transportation,True,,2026-08-18T07:51:55.730113+09:00
Fleet Bridge,transportation,True,,2026-08-18T07:51:55.730113+09:00
Fleet Cascade,,True,,2026-08-17T20:32:39.820797+09:00
Fleet Center,automotive,True,,2026-08-18T07:43:20.334023+09:00
Fleet Chain,aviation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Cockpit,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Companion,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Compass,,True,,2026-08-17T20:32:55.422953+09:00
Fleet Console,automotive,True,,2026-08-18T07:43:20.334023+09:00
Fleet Core,,True,,2026-08-17T20:32:26.534581+09:00
Fleet Dashboard,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Deck,automotive,True,,2026-08-18T07:43:20.334023+09:00
Fleet Desk,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Dial,logistics,True,,2026-08-18T07:43:20.334023+09:00
Fleet Dock,logistics,True,,2026-08-18T07:43:20.334023+09:00
Fleet Engine,transportation,False,TRADEMARK_CONFLICT: Fleet Engine matches Google Maps Platform's real product name,2026-08-18T07:43:20.334023+09:00
Fleet Flow,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Forge,transportation,True,,2026-08-18T07:51:55.730113+09:00
Fleet Frame,,True,,2026-08-17T20:34:29.454165+09:00
Fleet Gate,aviation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Grid,,True,,2026-08-17T20:41:38.152103+09:00
Fleet Guard,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Hub,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Insight,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Keeper,aviation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Lab,automotive,True,,2026-08-18T07:43:20.334023+09:00
Fleet Ledger,transportation,True,,2026-08-18T07:51:55.730113+09:00
Fleet Lens,,True,,2026-08-17T20:35:22.813816+09:00
Fleet Lock,,True,,2026-08-17T20:37:19.032635+09:00
Fleet Loop,,True,,2026-08-17T20:42:21.345142+09:00
Fleet Manager,aviation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Map,,True,,2026-08-17T20:36:20.228244+09:00
Fleet Meter,logistics,True,,2026-08-18T07:43:20.334023+09:00
Fleet Metrics,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Monitor,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Navigator,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Nexus,aviation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Node,aviation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Ops,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Organizer,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Panel,automotive,True,,2026-08-18T07:43:20.334023+09:00
Fleet Path,,True,,2026-08-17T20:39:11.470645+09:00
Fleet Pilot,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Planner,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Point,,True,,2026-08-17T20:38:13.537846+09:00
Fleet Portal,automotive,True,,2026-08-18T07:43:20.334023+09:00
Fleet Pulse,,True,,2026-08-17T20:40:51.053535+09:00
Fleet Radar,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Rail,aviation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Register,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Relay,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Ring,aviation,False,"TITLE_UNCLEAR: Ring is abstract, no SaaS function is suggested (established prior batches)",2026-08-18T07:43:20.334023+09:00
Fleet Route,logistics,True,,2026-08-18T07:43:20.334023+09:00
Fleet Scale,logistics,True,,2026-08-18T07:43:20.334023+09:00
Fleet Scheduler,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Scope,,True,,2026-08-17T20:43:18.551816+09:00
Fleet Sentry,aviation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Signal,,True,,2026-08-17T20:45:12.889782+09:00
Fleet Station,automotive,True,,2026-08-18T07:43:20.334023+09:00
Fleet Studio,automotive,True,,2026-08-18T07:43:20.334023+09:00
Fleet Suite,aviation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Sync,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Terminal,automotive,False,"TITLE_UNCLEAR: Terminal only reads clearly for transportation/maritime_shipping/aviation/logistics, industry=automotive",2026-08-18T07:43:20.334023+09:00
Fleet Tracker,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Trail,aviation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Vault,transportation,True,,2026-08-18T07:43:20.334023+09:00
Fleet Watch,,True,,2026-08-17T20:44:11.907751+09:00
Fleet Wave,,True,,2026-08-17T20:40:05.754832+09:00
Fleet Zone,automotive,True,,2026-08-18T07:43:20.334023+09:00
Flight Anchor,,True,,2026-08-17T23:30:19.900529+09:00
Flight Assistant,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Atlas,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Base,,True,,2026-08-17T23:32:21.137516+09:00
Flight Beacon,,True,,2026-08-17T23:29:49.351305+09:00
Flight Board,,True,,2026-08-17T23:12:24.724350+09:00
Flight Bridge,,True,,2026-08-17T23:11:08.683373+09:00
Flight Cascade,,True,,2026-08-17T23:30:05.459796+09:00
Flight Center,,True,,2026-08-17T23:08:49.702335+09:00
Flight Chain,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Cockpit,,True,,2026-08-17T23:15:02.433018+09:00
Flight Companion,,True,,2026-08-17T23:27:48.723968+09:00
Flight Compass,,True,,2026-08-17T23:09:34.502992+09:00
Flight Console,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Core,,True,,2026-08-17T23:05:14.518937+09:00
Flight Dashboard,,True,,2026-08-17T23:27:34.340862+09:00
Flight Deck,,True,,2026-08-17T23:32:49.252049+09:00
Flight Desk,,True,,2026-08-17T23:07:51.294970+09:00
Flight Dial,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Dock,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Engine,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Flow,,True,,2026-08-17T23:28:37.439215+09:00
Flight Forge,,True,,2026-08-17T23:03:55.937111+09:00
Flight Frame,,True,,2026-08-17T23:10:49.091693+09:00
Flight Gate,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Grid,,True,,2026-08-17T23:07:32.474026+09:00
Flight Guard,,True,,2026-08-17T23:11:27.104300+09:00
Flight Hub,,True,,2026-08-17T23:13:04.753315+09:00
Flight Insight,,True,,2026-08-17T23:08:08.981233+09:00
Flight Keeper,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Lab,,True,,2026-08-17T23:33:00.502135+09:00
Flight Ledger,,True,,2026-08-17T23:32:34.743858+09:00
Flight Lens,,True,,2026-08-17T23:32:05.926406+09:00
Flight Lock,,True,,2026-08-17T23:31:45.267981+09:00
Flight Loop,,True,,2026-08-17T23:30:49.193189+09:00
Flight Manager,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Map,,True,,2026-08-17T22:51:32.586910+09:00
Flight Meter,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Metrics,,True,,2026-08-17T23:27:21.585941+09:00
Flight Monitor,,True,,2026-08-17T23:27:06.990402+09:00
Flight Navigator,,True,,2026-08-17T23:09:54.812310+09:00
Flight Nexus,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Node,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Ops,,True,,2026-08-17T23:28:04.378663+09:00
Flight Organizer,,True,,2026-08-17T23:13:24.499414+09:00
Flight Panel,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Path,,True,,2026-08-17T23:31:27.985495+09:00
Flight Pilot,,True,,2026-08-17T23:28:58.984040+09:00
Flight Planner,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Point,,True,,2026-08-17T23:09:15.899406+09:00
Flight Portal,aviation,True,,2026-08-18T01:30:57.525706+09:00
Flight Pulse,,True,,2026-08-17T23:31:12.330432+09:00
Flight Radar,,True,,2026-08-17T23:29:14.907859+09:00
Flight Rail,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Register,,True,,2026-08-17T23:04:12.037031+09:00
Flight Relay,,True,,2026-08-17T23:14:44.117441+09:00
Flight Ring,aviation,False,"TITLE_UNCLEAR: Ring is abstract, no SaaS function is suggested (established prior batches)",2026-08-18T07:43:20.334023+09:00
Flight Route,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Scale,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Scheduler,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Scope,,True,,2026-08-17T23:12:45.983083+09:00
Flight Sentry,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Signal,,True,,2026-08-17T23:05:41.457486+09:00
Flight Station,,True,,2026-08-17T23:14:05.238044+09:00
Flight Studio,,True,,2026-08-17T23:07:07.612411+09:00
Flight Suite,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Sync,,True,,2026-08-17T23:06:02.733299+09:00
Flight Terminal,,True,,2026-08-17T23:33:13.848442+09:00
Flight Tracker,,True,,2026-08-17T23:28:17.323230+09:00
Flight Trail,aviation,True,,2026-08-18T07:43:20.334023+09:00
Flight Vault,,True,,2026-08-17T23:29:31.685360+09:00
Flight Watch,,True,,2026-08-17T23:30:33.375533+09:00
Flight Wave,,True,,2026-08-17T23:14:25.326532+09:00
Flight Zone,,True,,2026-08-17T23:33:25.716051+09:00
Formulary Anchor,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Assistant,,True,,2026-08-17T23:32:55.929904+09:00
Formulary Atlas,,True,,2026-08-17T23:32:14.007104+09:00
Formulary Base,,True,,2026-08-17T23:28:30.057187+09:00
Formulary Beacon,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Board,,True,,2026-08-17T23:13:17.884356+09:00
Formulary Bridge,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Cascade,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Center,,True,,2026-08-17T23:09:43.652539+09:00
Formulary Chain,,True,,2026-08-17T23:14:35.084674+09:00
Formulary Cockpit,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Companion,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Compass,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Console,,True,,2026-08-17T23:30:12.792820+09:00
Formulary Core,,True,,2026-08-17T23:06:12.301553+09:00
Formulary Dashboard,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Deck,,True,,2026-08-17T23:29:05.712614+09:00
Formulary Desk,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Dial,,True,,2026-08-17T23:30:26.611269+09:00
Formulary Dock,,True,,2026-08-17T23:30:56.654699+09:00
Formulary Engine,,True,,2026-08-17T23:12:33.022666+09:00
Formulary Flow,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Forge,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Frame,,True,,2026-08-17T23:11:38.355115+09:00
Formulary Gate,,True,,2026-08-17T23:31:53.116535+09:00
Formulary Grid,,True,,2026-08-17T23:08:20.793662+09:00
Formulary Guard,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Hub,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Insight,,True,,2026-08-17T23:09:00.584407+09:00
Formulary Keeper,,True,,2026-08-17T23:32:28.634296+09:00
Formulary Lab,,True,,2026-08-17T23:29:23.485940+09:00
Formulary Ledger,,True,,2026-08-17T23:28:48.980231+09:00
Formulary Lens,,True,,2026-08-17T23:28:10.025737+09:00
Formulary Lock,,True,,2026-08-17T23:27:58.060156+09:00
Formulary Loop,,True,,2026-08-17T23:27:14.779355+09:00
Formulary Manager,,True,,2026-08-17T23:05:27.218902+09:00
Formulary Map,,True,,2026-08-17T23:04:21.710025+09:00
Formulary Meter,,True,,2026-08-17T23:05:51.247207+09:00
Formulary Metrics,,True,,2026-08-17T23:33:34.870792+09:00
Formulary Monitor,,True,,2026-08-17T23:33:20.357749+09:00
Formulary Navigator,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Nexus,,True,,2026-08-17T23:03:43.392480+09:00
Formulary Node,,True,,2026-08-17T23:09:23.779987+09:00
Formulary Ops,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Organizer,,True,,2026-08-17T23:14:14.412117+09:00
Formulary Panel,,True,,2026-08-17T23:11:19.275980+09:00
Formulary Path,,True,,2026-08-17T23:27:45.087946+09:00
Formulary Pilot,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Planner,,True,,2026-08-17T23:07:22.346415+09:00
Formulary Point,,True,,2026-08-17T23:10:02.526148+09:00
Formulary Portal,,True,,2026-08-17T23:04:03.069082+09:00
Formulary Pulse,,True,,2026-08-17T23:27:29.516151+09:00
Formulary Radar,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Rail,,True,,2026-08-17T23:07:39.486562+09:00
Formulary Register,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Relay,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Ring,pharmacy,False,TITLE_UNCLEAR: 기능어 자리의 'Ring'은 추상적이라 어떤 SaaS 기능인지 연상 안 됨(기존 규칙 재적용),2026-08-18T07:51:55.730113+09:00
Formulary Route,,True,,2026-08-17T23:12:58.115072+09:00
Formulary Scale,,True,,2026-08-17T23:30:41.257118+09:00
Formulary Scheduler,,True,,2026-08-17T23:33:06.954832+09:00
Formulary Scope,,True,,2026-08-17T23:13:36.575210+09:00
Formulary Sentry,,True,,2026-08-17T23:11:00.543955+09:00
Formulary Signal,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Station,,True,,2026-08-17T23:14:51.389027+09:00
Formulary Studio,,True,,2026-08-17T23:07:59.739195+09:00
Formulary Suite,,True,,2026-08-17T23:32:42.825846+09:00
Formulary Sync,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Terminal,pharmacy,False,TITLE_UNCLEAR: 기능어 자리의 'Terminal'은 운송/해운/항공/물류 외 업계(pharmacy)와 결합 시 의미가 맞지 않음(기존 규칙 재적용),2026-08-18T07:51:55.730113+09:00
Formulary Tracker,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Trail,,True,,2026-08-17T23:31:19.808791+09:00
Formulary Vault,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Watch,pharmacy,True,,2026-08-18T07:43:20.334023+09:00
Formulary Wave,,True,,2026-08-17T23:15:10.071233+09:00
Formulary Zone,,True,,2026-08-17T23:29:55.087176+09:00
Franchise Anchor,,True,,2026-08-17T20:34:55.202462+09:00
Franchise Assistant,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Atlas,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Base,,True,,2026-08-17T21:30:45.538595+09:00
Franchise Beacon,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Board,,True,,2026-08-17T20:46:01.536512+09:00
Franchise Bridge,,True,,2026-08-17T20:35:55.625501+09:00
Franchise Cascade,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Center,,True,,2026-08-17T20:40:51.053535+09:00
Franchise Chain,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Cockpit,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Companion,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Compass,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Console,,True,,2026-08-17T20:38:14.865229+09:00
Franchise Core,,True,,2026-08-17T20:48:29.594833+09:00
Franchise Dashboard,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Deck,,True,,2026-08-17T20:45:14.001779+09:00
Franchise Desk,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Dial,,True,,2026-08-17T20:36:21.712002+09:00
Franchise Dock,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Engine,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Flow,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Forge,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Frame,government,True,,2026-08-18T07:51:55.730113+09:00
Franchise Gate,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Grid,,True,,2026-08-17T20:38:19.209708+09:00
Franchise Guard,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Hub,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Insight,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Keeper,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Lab,,True,,2026-08-17T20:43:18.551816+09:00
Franchise Ledger,,True,,2026-08-17T20:47:09.255931+09:00
Franchise Lens,government,True,,2026-08-18T07:51:55.730113+09:00
Franchise Lock,,True,,2026-08-17T20:33:41.175079+09:00
Franchise Loop,government,True,,2026-08-18T07:51:55.730113+09:00
Franchise Manager,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Map,,True,,2026-08-17T20:32:36.001496+09:00
Franchise Meter,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Metrics,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Monitor,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Navigator,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Nexus,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Node,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Ops,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Organizer,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Panel,,True,,2026-08-17T20:37:21.758511+09:00
Franchise Path,,True,,2026-08-17T20:35:28.436030+09:00
Franchise Pilot,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Planner,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Point,,True,,2026-08-17T20:34:34.179062+09:00
Franchise Portal,,True,,2026-08-17T20:39:12.627798+09:00
Franchise Pulse,,True,,2026-08-17T20:37:24.505740+09:00
Franchise Radar,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Rail,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Register,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Relay,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Ring,food_service,False,"TITLE_UNCLEAR: Ring is abstract, no SaaS function is suggested (established prior batches)",2026-08-18T07:43:20.334023+09:00
Franchise Route,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Scale,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Scheduler,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Scope,,True,,2026-08-17T20:31:55.017364+09:00
Franchise Sentry,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Signal,,True,,2026-08-17T20:34:07.278551+09:00
Franchise Station,,True,,2026-08-17T20:42:22.378966+09:00
Franchise Studio,,True,,2026-08-17T20:44:14.789024+09:00
Franchise Suite,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Sync,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Terminal,government,False,TITLE_UNCLEAR: 기능어 자리의 'Terminal'은 운송/해운/항공/물류 외 업계(government)와 결합 시 의미가 맞지 않음(기존 규칙 재적용),2026-08-18T07:51:55.730113+09:00
Franchise Tracker,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Trail,food_service,True,,2026-08-18T07:43:20.334023+09:00
Franchise Vault,government,True,,2026-08-18T07:43:20.334023+09:00
Franchise Watch,,True,,2026-08-17T20:33:05.160713+09:00
Franchise Wave,,True,,2026-08-17T20:36:22.753454+09:00
Franchise Zone,,True,,2026-08-17T20:40:05.754832+09:00
Freight Anchor,logistics,True,,2026-08-18T07:43:20.334023+09:00
Freight Assistant,,True,,2026-08-17T23:09:09.172246+09:00
Freight Atlas,,True,,2026-08-17T20:36:59.320935+09:00
Freight Base,,True,,2026-08-17T20:33:41.175079+09:00
Freight Beacon,logistics,True,,2026-08-18T07:43:20.334023+09:00
Freight Board,logistics,True,,2026-08-18T07:51:55.730113+09:00
Freight Bridge,logistics,True,,2026-08-18T07:43:20.334023+09:00
Freight Cascade,logistics,True,,2026-08-18T07:43:20.334023+09:00
Freight Center,,True,,2026-08-17T21:34:39.149688+09:00
Freight Chain,,True,,2026-08-17T20:41:16.510977+09:00
Freight Cockpit,,True,,2026-08-17T23:32:34.743858+09:00
Freight Companion,,True,,2026-08-17T23:07:07.612411+09:00
Freight Compass,logistics,True,,2026-08-18T07:43:20.334023+09:00
Freight Console,,True,,2026-08-17T21:31:28.023870+09:00
Freight Core,,True,,2026-08-17T20:32:36.001496+09:00
Freight Dashboard,,True,,2026-08-17T23:12:24.724350+09:00
Freight Deck,,True,,2026-08-17T21:41:22.072079+09:00
Freight Desk,logistics,True,,2026-08-18T07:43:20.334023+09:00
Freight Dial,,True,,2026-08-17T20:47:58.336807+09:00
Freight Dock,,True,,2026-08-17T20:43:55.064759+09:00
Freight Engine,,True,,2026-08-17T23:31:27.985495+09:00
Freight Flow,logistics,True,,2026-08-18T01:28:04.577831+09:00
Freight Forge,logistics,True,,2026-08-18T07:43:20.334023+09:00
Freight Frame,,True,,2026-08-17T20:34:34.179062+09:00
Freight Gate,,True,,2026-08-17T20:38:43.149907+09:00
Freight Grid,logistics,True,,2026-08-18T07:43:20.334023+09:00
