title,industry,ai_approved,ai_reason,judged_at
Migration Station,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Migration Studio,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Migration Terminal,it_devops,False,"TITLE_UNCLEAR: Terminal only reads clearly for transportation/maritime_shipping/aviation/logistics, industry=it_devops",2026-08-18T07:43:20.334023+09:00
Migration Trail,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Migration Zone,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Mileage Anchor,automotive,True,,2026-08-18T07:43:20.334023+09:00
Mileage Base,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Beacon,automotive,True,,2026-08-18T07:43:20.334023+09:00
Mileage Board,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Bridge,automotive,True,,2026-08-18T07:43:20.334023+09:00
Mileage Cascade,automotive,True,,2026-08-18T07:43:20.334023+09:00
Mileage Center,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Compass,automotive,True,,2026-08-18T07:43:20.334023+09:00
Mileage Core,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Deck,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Desk,automotive,True,,2026-08-18T07:43:20.334023+09:00
Mileage Flow,automotive,True,,2026-08-18T07:43:20.334023+09:00
Mileage Forge,automotive,True,,2026-08-18T07:43:20.334023+09:00
Mileage Frame,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Grid,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Hub,automotive,True,,2026-08-18T07:43:20.334023+09:00
Mileage Lab,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Ledger,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Lens,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Lock,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Loop,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Map,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Path,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Pilot,automotive,True,,2026-08-18T07:43:20.334023+09:00
Mileage Point,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Pulse,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Radar,automotive,True,,2026-08-18T07:43:20.334023+09:00
Mileage Relay,automotive,True,,2026-08-18T07:43:20.334023+09:00
Mileage Scope,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Signal,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Station,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Studio,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Sync,automotive,True,,2026-08-18T07:43:20.334023+09:00
Mileage Terminal,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Tracker,automotive,True,,2026-08-18T07:43:20.334023+09:00
Mileage Vault,automotive,True,,2026-08-18T07:43:20.334023+09:00
Mileage Watch,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Wave,transportation,True,,2026-08-18T07:43:20.334023+09:00
Mileage Zone,transportation,True,,2026-08-18T07:43:20.334023+09:00
Milestone Assistant,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Atlas,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Chain,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Cockpit,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Dashboard,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Engine,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Gate,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Insight,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Keeper,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Manager,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Metrics,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Monitor,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Navigator,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Nexus,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Node,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Organizer,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Planner,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Rail,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Ring,childcare,False,"TITLE_UNCLEAR: Ring is abstract, no SaaS function is suggested (established prior batches)",2026-08-18T07:43:20.334023+09:00
Milestone Scheduler,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Sentry,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Suite,childcare,True,,2026-08-18T07:43:20.334023+09:00
Milestone Trail,childcare,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Base,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Board,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Center,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Console,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Core,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Deck,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Frame,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Grid,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Lab,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Ledger,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Lens,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Lock,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Loop,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Map,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Panel,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Path,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Point,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Portal,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Pulse,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Station,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Studio,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Terminal,it_devops,False,"TITLE_UNCLEAR: Terminal only reads clearly for transportation/maritime_shipping/aviation/logistics, industry=it_devops",2026-08-18T07:43:20.334023+09:00
Monitoring Wave,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Monitoring Zone,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Mowing Anchor,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Base,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Beacon,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Bridge,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Cascade,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Compass,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Core,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Forge,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Frame,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Grid,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Ledger,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Lens,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Lock,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Loop,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Map,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Path,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Point,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Pulse,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Scope,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Signal,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Vault,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Watch,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Mowing Wave,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Naptime Anchor,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Beacon,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Bridge,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Cascade,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Compass,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Desk,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Forge,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Frame,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Grid,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Lens,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Lock,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Loop,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Map,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Path,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Point,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Pulse,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Radar,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Relay,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Scope,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Signal,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Vault,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Watch,childcare,True,,2026-08-18T07:43:20.334023+09:00
Naptime Wave,childcare,True,,2026-08-18T07:43:20.334023+09:00
Network Atlas,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Center,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Chain,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Console,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Dial,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Dock,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Gate,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Keeper,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Manager,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Meter,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Nexus,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Node,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Panel,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Portal,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Rail,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Ring,telecom,False,"TITLE_UNCLEAR: Ring is abstract, no SaaS function is suggested (established prior batches)",2026-08-18T07:43:20.334023+09:00
Network Route,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Scale,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Sentry,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Suite,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Terminal,telecom,False,"TITLE_UNCLEAR: Terminal only reads clearly for transportation/maritime_shipping/aviation/logistics, industry=telecom",2026-08-18T07:43:20.334023+09:00
Network Trail,telecom,True,,2026-08-18T07:43:20.334023+09:00
Network Zone,telecom,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Anchor,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Beacon,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Bridge,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Cascade,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Compass,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Desk,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Forge,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Grid,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Lens,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Lock,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Loop,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Map,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Path,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Pilot,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Point,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Pulse,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Radar,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Relay,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Scope,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Signal,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Vault,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Watch,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Nutrition Wave,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Obituary Assistant,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Atlas,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Chain,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Cockpit,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Dashboard,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Dock,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Engine,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Gate,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Insight,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Keeper,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Manager,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Metrics,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Monitor,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Nexus,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Node,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Organizer,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Planner,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Rail,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Ring,funeral_services,False,"TITLE_UNCLEAR: Ring is abstract, no SaaS function is suggested (established prior batches)",2026-08-18T07:43:20.334023+09:00
Obituary Route,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Scheduler,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Sentry,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Suite,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Obituary Trail,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Assistant,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Atlas,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Chain,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Console,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Dial,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Dock,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Engine,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Gate,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Keeper,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Manager,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Meter,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Nexus,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Node,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Panel,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Planner,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Portal,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Rail,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Ring,hospitality,False,"TITLE_UNCLEAR: Ring is abstract, no SaaS function is suggested (established prior batches)",2026-08-18T07:43:20.334023+09:00
Occupancy Route,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Scale,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Sentry,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Suite,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Trail,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Occupancy Zone,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Assistant,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Atlas,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Chain,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Cockpit,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Dock,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Engine,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Gate,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Insight,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Keeper,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Manager,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Metrics,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Monitor,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Nexus,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Node,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Organizer,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Planner,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Rail,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Ring,hr_payroll,False,"TITLE_UNCLEAR: Ring is abstract, no SaaS function is suggested (established prior batches)",2026-08-18T07:43:20.334023+09:00
Offboarding Route,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Scheduler,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Sentry,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Suite,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offboarding Trail,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Offer Anchor,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Beacon,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Bridge,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Cascade,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Compass,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Desk,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Flow,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Forge,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Grid,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Hub,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Loop,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Path,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Pilot,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Point,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Pulse,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Radar,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Relay,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Scope,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Signal,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Sync,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Tracker,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Vault,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Watch,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Offer Wave,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Anchor,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Base,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Beacon,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Bridge,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Cascade,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Cockpit,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Companion,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Compass,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Dashboard,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Desk,hr_payroll,True,,2026-08-18T01:28:04.577831+09:00
Onboarding Flow,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Forge,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Frame,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Grid,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Guard,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Hub,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Insight,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Lens,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Lock,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Loop,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Map,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Metrics,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Monitor,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Navigator,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Ops,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Organizer,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Path,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Pilot,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Point,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Pulse,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Radar,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Register,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Relay,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Scheduler,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Scope,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Signal,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Sync,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Tracker,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Vault,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Watch,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Onboarding Wave,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Order Atlas,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Center,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Chain,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Console,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Dial,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Dock,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Gate,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Keeper,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Lab,laundry_dry_cleaning,True,,2026-08-18T01:30:57.525706+09:00
Order Manager,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Meter,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Nexus,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Node,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Panel,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Portal,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Rail,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Ring,laundry_dry_cleaning,False,"TITLE_UNCLEAR: Ring is abstract, no SaaS function is suggested (established prior batches)",2026-08-18T07:43:20.334023+09:00
Order Route,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Scale,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Sentry,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Station,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Terminal,laundry_dry_cleaning,False,"TITLE_UNCLEAR: Terminal only reads clearly for transportation/maritime_shipping/aviation/logistics, industry=laundry_dry_cleaning",2026-08-18T07:43:20.334023+09:00
Order Trail,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Order Zone,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Base,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Board,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Center,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Console,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Core,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Deck,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Dial,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Dock,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Frame,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Lab,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Ledger,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Lens,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Lock,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Map,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Meter,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Panel,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Portal,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Rail,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Route,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Scale,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Station,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Studio,government,True,,2026-08-18T07:43:20.334023+09:00
Ordinance Terminal,government,False,"TITLE_UNCLEAR: Terminal only reads clearly for transportation/maritime_shipping/aviation/logistics, industry=government",2026-08-18T07:43:20.334023+09:00
Ordinance Zone,government,True,,2026-08-18T07:43:20.334023+09:00
